IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
HWF_0002,Medical doctors (number),numeric,AFR,Africa,Country,MWI,Malawi,Year,2020,TRUE,,,,,,,,,,,,,958,,,,,,958,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2020,TRUE,,,,,,,,,,,,,9880,,,,,,9880,,,EN,2022-01-24T08:00:00.000Z
HWF_0002,Medical doctors (number),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2020,TRUE,,,,,,,,,,,,,997,,,,,,997,,,EN,2022-01-24T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2020,TRUE,,,,,,,,,,,,,10062,,,,,,10 062,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2020,TRUE,,,,,,,,,,,,,11,,,,,,11,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2020,TRUE,,,,,,,,,,,,,12516,,,,,,12 516,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,AUT,Austria,Year,2020,TRUE,,,,,,,,,,,,,13280,,,,,,13 280,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2020,TRUE,,,,,,,,,,,,,136,,,,,,136,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2020,TRUE,,,,,,,,,,,,,137920,,,,,,137 920,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2020,TRUE,,,,,,,,,,,,,16499,,,,,,16 499,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2020,TRUE,,,,,,,,,,,,,16587,,,,,,16 587,,Colegio de MÃ©dicos y Cirujanos de Guatemala,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,GMB,Gambia,Year,2020,TRUE,,,,,,,,,,,,,160,,,,,,160,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2020,TRUE,,,,,,,,,,,,,1740,,,,,,1740,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,ALB,Albania,Year,2020,TRUE,,,,,,,,,,,,,2081,,,,,,2081,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2020,TRUE,,,,,,,,,,,,,24586,,,,,,24 586,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2020,TRUE,,,,,,,,,,,,,255,,,,,,255,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,AMR,Americas,Country,CHL,Chile,Year,2020,TRUE,,,,,,,,,,,,,26009,,,,,,26 009,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2020,TRUE,,,,,,,,,,,,,26182,,,,,,26 182,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2020,TRUE,,,,,,,,,,,,,27,,,,,,27,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2020,TRUE,,,,,,,,,,,,,316,,,,,,316,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,GEO,Georgia,Year,2020,TRUE,,,,,,,,,,,,,3308,,,,,,3308,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,TGO,Togo,Year,2020,TRUE,,,,,,,,,,,,,354,,,,,,354,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2020,TRUE,,,,,,,,,,,,,375,,,,,,375,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2020,TRUE,,,,,,,,,,,,,4732,,,,,,4732,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,GAB,Gabon,Year,2020,TRUE,,,,,,,,,,,,,50,,,,,,50,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,ITA,Italy,Year,2020,TRUE,,,,,,,,,,,,,51075,,,,,,51 075,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2020,TRUE,,,,,,,,,,,,,52034,,,,,,52 034,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,NOR,Norway,Year,2020,TRUE,,,,,,,,,,,,,5310,,,,,,5310,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2020,TRUE,,,,,,,,,,,,,62,,,,,,62,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2020,TRUE,,,,,,,,,,,,,6210,,,,,,6210,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,MWI,Malawi,Year,2020,TRUE,,,,,,,,,,,,,639,,,,,,639,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2020,TRUE,,,,,,,,,,,,,651,,,,,,651,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2020,TRUE,,,,,,,,,,,,,66301,,,,,,66 301,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2020,TRUE,,,,,,,,,,,,,7500,,,,,,7500,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,TCD,Chad,Year,2020,TRUE,,,,,,,,,,,,,784,,,,,,784,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2020,TRUE,,,,,,,,,,,,,820,,,,,,820,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2020,TRUE,,,,,,,,,,,,,87,,,,,,87,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2020,TRUE,,,,,,,,,,,,,88,,,,,,88,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,ISR,Israel,Year,2020,TRUE,,,,,,,,,,,,,9012,,,,,,9012,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,AMR,Americas,Country,COL,Colombia,Year,2020,TRUE,,,,,,,,,,,,,91995,,,,,,91 995,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,IRL,Ireland,Year,2020,TRUE,,,,,,,,,,,,,9360,,,,,,9360,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2020,TRUE,,,,,,,,,,,,,9361,,,,,,9361,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2020,TRUE,,,,,,,,,,,,,937,,,,,,937,,,EN,2022-01-10T08:00:00.000Z
HWF_0003,Generalist medical practitioners (number),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2020,TRUE,,,,,,,,,,,,,9848,,,,,,9848,,Includes General Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2020,TRUE,,,,,,,,,,,,,1,,,,,,1,,,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2020,TRUE,,,,,,,,,,,,,10,,,,,,10,,,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2020,TRUE,,,,,,,,,,,,,10939,,,,,,10 939,,Includes Specialist Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,EUR,Europe,Country,NOR,Norway,Year,2020,TRUE,,,,,,,,,,,,,11538,,,,,,11 538,,Includes Specialist Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2020,TRUE,,,,,,,,,,,,,12,,,,,,12,,,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2020,TRUE,,,,,,,,,,,,,12807,,,,,,12 807,,,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2020,TRUE,,,,,,,,,,,,,130,,,,,,130,,,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2020,TRUE,,,,,,,,,,,,,1405,,,,,,1405,,,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2020,TRUE,,,,,,,,,,,,,151873,,,,,,151 873,,Includes Specialist Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,EUR,Europe,Country,GEO,Georgia,Year,2020,TRUE,,,,,,,,,,,,,17071,,,,,,17 071,,,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,EUR,Europe,Country,ITA,Italy,Year,2020,TRUE,,,,,,,,,,,,,187613,,,,,,187 613,,Includes Specialist Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2020,TRUE,,,,,,,,,,,,,21,,,,,,21,,,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,AFR,Africa,Country,TCD,Chad,Year,2020,TRUE,,,,,,,,,,,,,219,,,,,,219,,,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,EUR,Europe,Country,ISR,Israel,Year,2020,TRUE,,,,,,,,,,,,,22372,,,,,,22 372,,,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2020,TRUE,,,,,,,,,,,,,23028,,,,,,23 028,,Includes Specialist Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,AMR,Americas,Country,COL,Colombia,Year,2020,TRUE,,,,,,,,,,,,,26409,,,,,,26 409,,Includes Specialist Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,EUR,Europe,Country,AUT,Austria,Year,2020,TRUE,,,,,,,,,,,,,26410,,,,,,26 410,,Includes Specialist Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2020,TRUE,,,,,,,,,,,,,2700,,,,,,2700,,,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,AMR,Americas,Country,CHL,Chile,Year,2020,TRUE,,,,,,,,,,,,,28187,,,,,,28 187,,Includes Specialist Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2020,TRUE,,,,,,,,,,,,,2813,,,,,,2813,,,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2020,TRUE,,,,,,,,,,,,,29,,,,,,29,,,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2020,TRUE,,,,,,,,,,,,,3,,,,,,3,,,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,AFR,Africa,Country,GAB,Gabon,Year,2020,TRUE,,,,,,,,,,,,,30,,,,,,30,,,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,AFR,Africa,Country,MWI,Malawi,Year,2020,TRUE,,,,,,,,,,,,,319,,,,,,319,,,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2020,TRUE,,,,,,,,,,,,,32418,,,,,,32 418,,,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,AFR,Africa,Country,TGO,Togo,Year,2020,TRUE,,,,,,,,,,,,,331,,,,,,331,,,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,EUR,Europe,Country,ALB,Albania,Year,2020,TRUE,,,,,,,,,,,,,3316,,,,,,3316,,,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2020,TRUE,,,,,,,,,,,,,38399,,,,,,38 399,,,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,AFR,Africa,Country,GMB,Gambia,Year,2020,TRUE,,,,,,,,,,,,,39,,,,,,39,,,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2020,TRUE,,,,,,,,,,,,,4326,,,,,,4326,,,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2020,TRUE,,,,,,,,,,,,,5640,,,,,,5640,,Colegio de MÃ©dicos y Cirujanos de Guatemala,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2020,TRUE,,,,,,,,,,,,,60,,,,,,60,,,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2020,TRUE,,,,,,,,,,,,,6751,,,,,,6751,,,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,EUR,Europe,Country,IRL,Ireland,Year,2020,TRUE,,,,,,,,,,,,,7871,,,,,,7871,,Includes Specialist Medical Practitioners. Data from OECD portal accessed on 15 July 2021,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2020,TRUE,,,,,,,,,,,,,8315,,,,,,8315,,,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2020,TRUE,,,,,,,,,,,,,9,,,,,,9,,,EN,2022-01-10T08:00:00.000Z
HWF_0004,Specialist medical practitioners (number),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2020,TRUE,,,,,,,,,,,,,918,,,,,,918,,,EN,2022-01-10T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2020,TRUE,,,,,,,,,,,,,0,,,,,,0,,,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2020,TRUE,,,,,,,,,,,,,0,,,,,,0,,,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,AFR,Africa,Country,MWI,Malawi,Year,2020,TRUE,,,,,,,,,,,,,0,,,,,,0,,,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2020,TRUE,,,,,,,,,,,,,0,,,,,,0,,,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,SEAR,South-East Asia,Country,IND,India,Year,2020,TRUE,,,,,,,,,,,,,1014538,,,,,,1 014 538,,,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2020,TRUE,,,,,,,,,,,,,10000,,,,,,10 000,,,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,NOR,Norway,Year,2020,TRUE,,,,,,,,,,,,,10513,,,,,,10 513,,Includes Medical doctors not further defined. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2020,TRUE,,,,,,,,,,,,,109874,,,,,,109 874,,,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,AMR,Americas,Country,GUY,Guyana,Year,2020,TRUE,,,,,,,,,,,,,1120,,,,,,1120,,National Reporting Instrument (NRI)- 2021 Code reporting,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2020,TRUE,,,,,,,,,,,,,13819,,,,,,13 819,,Includes Licensed to Practise Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,POL,Poland,Year,2020,TRUE,,,,,,,,,,,,,142712,,,,,,142 712,,National Reporting Instrument (NRI)- 2021 Code reporting,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2020,TRUE,,,,,,,,,,,,,1472,,,,,,1472,,Reported by FP following discussion regarding data shared during UHC consultations 2021 (medical doctors hired by the Ministry of Education),EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,AMR,Americas,Country,ARG,Argentina,Year,2020,TRUE,,,,,,,,,,,,,183475,,,,,,183 475,,,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2020,TRUE,,,,,,,,,,,,,22800,,,,,,22 800,,,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2020,TRUE,,,,,,,,,,,,,2575,,,,,,2575,,National Reporting Instrument (NRI)- 2021 Code reporting,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,AFR,Africa,Country,ERI,Eritrea,Year,2020,TRUE,,,,,,,,,,,,,291,,,,,,291,,Reported by country to UHC consultations 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2020,TRUE,,,,,,,,,,,,,2957,,,,,,2957,,National Reporting Instrument (NRI)- 2021 Code reporting,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2020,TRUE,,,,,,,,,,,,,299,,,,,,299,,Includes Medical doctors not further defined. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2020,TRUE,,,,,,,,,,,,,3450,,,,,,3450,,Reported by country to UHC consultations 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,DEU,Germany,Year,2020,TRUE,,,,,,,,,,,,,371562,,,,,,371 562,,Includes Practising Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2020,TRUE,,,,,,,,,,,,,4,,,,,,4,,,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2020,TRUE,,,,,,,,,,,,,40712,,,,,,40 712,,,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,CZE,Czechia,Year,2020,TRUE,,,,,,,,,,,,,44478,,,,,,44 478,,Includes Licensed to Practise Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2020,TRUE,,,,,,,,,,,,,48,,,,,,48,,,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,AMR,Americas,Country,HND,Honduras,Year,2020,TRUE,,,,,,,,,,,,,4953,,,,,,4953,,Reported by country to UHC consultations 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2020,TRUE,,,,,,,,,,,,,5035,,,,,,5035,,Includes Medical doctors not further defined. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,AFR,Africa,Country,GHA,Ghana,Year,2020,TRUE,,,,,,,,,,,,,5285,,,,,,5285,,National Reporting Instrument (NRI)- 2021 Code reportingâ€™,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2020,TRUE,,,,,,,,,,,,,557285,,,,,,557 285,,National Reporting Instrument (NRI)- 2021 Code reporting,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,HUN,Hungary,Year,2020,TRUE,,,,,,,,,,,,,58577,,,,,,58 577,,Includes Licensed to Practise Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,LVA,Latvia,Year,2020,TRUE,,,,,,,,,,,,,6422,,,,,,6422,,National Reporting Instrument (NRI)- 2021 Code reporting,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2020,TRUE,,,,,,,,,,,,,69900,,,,,,69 900,,Includes Licensed to Practise Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,BEL,Belgium,Year,2020,TRUE,,,,,,,,,,,,,70452,,,,,,70 452,,Includes Licensed to Practise Physicians. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,AFR,Africa,Country,UGA,Uganda,Year,2020,TRUE,,,,,,,,,,,,,7031,,,,,,7031,,National Reporting Instrument (NRI)- 2021 Code reporting,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2020,TRUE,,,,,,,,,,,,,73973,,,,,,73 973,,Reported by country to UHC consultations 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2020,TRUE,,,,,,,,,,,,,76443,,,,,,76 443,,Reported by country to UHC consultations 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,EUR,Europe,Country,AUT,Austria,Year,2020,TRUE,,,,,,,,,,,,,7984,,,,,,7984,,Includes Medical doctors not further defined. Data from OECD portal accessed on 15 July 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,AFR,Africa,Country,NER,Niger,Year,2020,TRUE,,,,,,,,,,,,,835,,,,,,835,,Reported by country to UHC consultations 2021,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2020,TRUE,,,,,,,,,,,,,84678,,,,,,84 678,,Reported by country using licensed to practice data from Professional Regulation Commission that was gathered as of April 2020,EN,2022-01-12T08:00:00.000Z
HWF_0005,Medical doctors not further defined (number),numeric,AFR,Africa,Country,BDI,Burundi,Year,2020,TRUE,,,,,,,,,,,,,852,,,,,,852,,National Reporting Instrument (NRI)- 2021 Code reporting,EN,2022-01-12T08:00:00.000Z
